Tag,Issue_Date,Code,Description,Fine Amount,Issue Time,Proximity,Address,Proximity_optional,Address_optional,Province,Month,Hour
***08077,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:05,NR,31 HEYWORTH CRES,,,ON,November,0
***28724,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:05,W/S,THORNHILL AVE,N/O,RAYMOND AVE,ON,November,0
***30647,2022-11-23,8,STAND VEH.-PROHIBIT TIME/DAY,100,00:05,NR,17 ISABELLA ST,,,FL,November,0
***83470,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:06,,45 LA ROSE AVE,,,ON,November,0
***28725,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:06,W/S,THORNHILL AVE,S/O,BABY POINT RD,ON,November,0
***08078,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,00:07,NR,35 HEYWORTH CRES,,,AZ,November,0
***28243,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,00:07,NR,72 BRISTOL AVE,,,ON,November,0
***86188,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:07,AT,1154 WILSON AVE,,,ON,November,0
***30889,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:07,NR,186 OSSINGTON AVE,,,ON,November,0
***96116,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:08,,21 PIRANDELLO ST,,,ON,November,0
***86189,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:08,AT,1154 WILSON AVE,,,ON,November,0
***76486,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:09,,4750 JANE ST,,,ON,November,0
***95578,2022-11-23,37,PARK HEAVY (TRUCK/VEH.) TM/DY,90,00:09,NR,62 SHADY HOLLOW DR,,,ON,November,0
***28726,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:09,S/S,RAYMOND AVE,W/O,JANE ST,ON,November,0
***76487,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:10,,4750 JANE ST,,,ON,November,0
***96115,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:10,,21 PIRANDELLO ST,,,ON,November,0
***28244,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,00:10,NR,25 BRISTOL AVE,,,ON,November,0
***28727,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:11,NR,27 RAYMOND AVE,,,ON,November,0
***66252,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:11,AT,238 WELLESLEY ST E,,,ON,November,0
***86190,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:11,AT,1154 WILSON AVE,,,ON,November,0
***24434,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,00:12,E/S,TOMMY DOUGLAS GDNS,S/O,ROSELAWN AVE,ON,November,0
***24435,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,00:12,E/S,TOMMY DOUGLAS GDNS,S/O,ROSELAWN AVE,ON,November,0
***66253,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:12,AT,238 WELLESLEY ST E,,,ON,November,0
***30890,2022-11-23,192,STAND SIGNED TRANSIT STOP,150,00:12,NR,1130 QUEEN ST W,,,ON,November,0
***35849,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:12,OPP,56 GLENDALE AVE,,,ON,November,0
***35850,2022-11-23,363,PARK ONSTRT ACCESSIBLE NO PRMT,450,00:13,OPP,56 GLENDALE AVE,,,ON,November,0
***35851,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:14,OPP,56 GLENDALE AVE,,,ON,November,0
***96658,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:15,,520 KINGSTON RD,,,ON,November,0
***08079,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:15,W/S,GLENMOUNT PARK RD,N/O,BURGESS AVE,ON,November,0
***46315,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:15,AT,85 QUEENS WHARF RD,,,ON,November,0
***83471,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:16,,105 LA ROSE AVE,,,ON,November,0
***28728,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:16,W/S,THORNHILL AVE,N/O,BABY POINT RD,ON,November,0
***46316,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:16,AT,85 QUEENS WHARF RD,,,ON,November,0
***07641,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:16,NR,502 LANSDOWNE AVE,,,QC,November,0
***30891,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,00:16,NR,21 BEACONSFIELD AVE,,,ON,November,0
***35852,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:16,OPP,34 GLENDALE AVE,,,ON,November,0
***46317,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:17,AT,85 QUEENS WHARF RD,,,ON,November,0
***48931,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:17,NR,117 EIGHTH ST,,,ON,November,0
***60722,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:17,AT,5 SHADY GOLFWAY,,,NJ,November,0
***35853,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:17,OPP,34 GLENDALE AVE,,,ON,November,0
***28245,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:18,NR,820 ST CLARENS AVE,,,ON,November,0
***60723,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:18,AT,5 SHADY GOLFWAY,,,ON,November,0
***66254,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:18,OPP,15 MAITLAND PL,,,ON,November,0
***83472,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:19,,105 LA ROSE AVE,,,NS,November,0
***28729,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:19,E/S,BRUMELL AVE,N/O,BABY POINT RD,ON,November,0
***46318,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:19,AT,85 QUEENS WHARF RD,,,ON,November,0
***46319,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:19,AT,85 QUEENS WHARF RD,,,ON,November,0
***48932,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:19,NR,105 EIGHTH ST,,,ON,November,0
***07642,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:19,NR,478 LANSDOWNE AVE,,,ON,November,0
***07643,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:19,NR,478 LANSDOWNE AVE,,,QC,November,0
***30892,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:19,NR,186 ARGYLE ST,,,ON,November,0
***24436,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:20,NR,6 MOIR AVE,,,ON,November,0
***48933,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:20,NR,97 EIGHTH ST,,,ON,November,0
***60724,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:20,AT,5 SHADY GOLFWAY,,,ON,November,0
***07644,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:20,NR,478 LANSDOWNE AVE,,,ON,November,0
***24437,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:21,NR,6 MOIR AVE,,,ON,November,0
***28730,2022-11-23,336,PARK-FAIL TO DISPLAY PERMIT,30,00:21,E/S,BRUMELL AVE,N/O,BABY POINT RD,ON,November,0
***34038,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:21,AT,10 WILLOWRIDGE RD,,,ON,November,0
***66255,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:21,OPP,15 MAITLAND PL,,,ON,November,0
***24438,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:22,NR,6 MOIR AVE,,,ON,November,0
***28731,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:22,E/S,BRUMELL AVE,N/O,BABY POINT RD,ON,November,0
***34039,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:22,AT,10 WILLOWRIDGE RD,,,ON,November,0
***30893,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:22,NR,80 NORTHCOTE AVE,,,ON,November,0
***83473,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:23,,105 LA ROSE AVE,,,ON,November,0
***24439,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:23,NR,6 MOIR AVE,,,ON,November,0
***66256,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:23,OPP,15 MAITLAND PL,,,ON,November,0
***30894,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:23,NR,80 NORTHCOTE AVE,,,ON,November,0
***35854,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:23,S/S,PARKDALE RD,W/O,SUNNYSIDE AVE,ON,November,0
***08080,2022-11-23,336,PARK-FAIL TO DISPLAY PERMIT,30,00:24,NR,96 BROOKSIDE DR,,,ON,November,0
***48934,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:24,NR,119 NINTH ST,,,ON,November,0
***35855,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:24,S/S,PARKDALE RD,E/O,GLENDALE AVE,ON,November,0
***96117,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:25,,21 PIRANDELLO ST,,,ON,November,0
***34040,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:25,AT,10 WILLOWRIDGE RD,,,ON,November,0
***48935,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:25,NR,117 NINTH ST,,,ON,November,0
***35856,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:25,S/S,PARKDALE RD,E/O,GLENDALE AVE,ON,November,0
***83474,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:26,,105 LA ROSE AVE,,,ON,November,0
***08081,2022-11-23,336,PARK-FAIL TO DISPLAY PERMIT,30,00:26,NR,86 BROOKSIDE DR,,,ON,November,0
***24440,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:26,NR,476 WINONA DR,,,ON,November,0
***24798,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:26,OPP,174 MILLWOOD RD,,,ON,November,0
***96118,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:27,,21 PIRANDELLO ST,,,ON,November,0
***34041,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:27,AT,10 WILLOWRIDGE RD,,,ON,November,0
***08082,2022-11-23,336,PARK-FAIL TO DISPLAY PERMIT,30,00:28,OPP,9 BROOKSIDE DR,,,ON,November,0
***48936,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:28,NR,91 NINTH ST,,,ON,November,0
***86191,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:28,AT,10 EDDYSTONE AVE,,,ON,November,0
***24441,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:29,NR,450 WINONA DR,,,ON,November,0
***34042,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:29,AT,10 WILLOWRIDGE RD,,,ON,November,0
***83475,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:30,,105 LA ROSE AVE,,,ON,November,0
***24442,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:30,NR,450 WINONA DR,,,ON,November,0
***46320,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:30,AT,539 QUEENS QUAY W,,,ON,November,0
***48937,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:30,NR,45 NINTH ST,,,ON,November,0
***74854,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:30,AT,23 SHEPPARD AVE E,,,ON,November,0
***74855,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:30,AT,23 SHEPPARD AVE E,,,ON,November,0
***35857,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:30,E/S,SUNNYSIDE AVE,N/O,THE QUEENSWAY,ON,November,0
***08083,2022-11-23,336,PARK-FAIL TO DISPLAY PERMIT,30,00:31,OPP,71 CORLEY AVE,,,ON,November,0
***28732,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:31,N/S,HARSHAW AVE,W/O,JANE ST,ON,November,0
***48938,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:31,NR,37 NINTH ST,,,ON,November,0
***74856,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:31,AT,23 SHEPPARD AVE E,,,ON,November,0
***74857,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:31,AT,23 SHEPPARD AVE E,,,ON,November,0
***30895,2022-11-23,5,PARK-SIGNED HWY-PROHIBIT DY/TM,50,00:31,NR,8 DOVERCOURT RD,,,ON,November,0
***08084,2022-11-23,336,PARK-FAIL TO DISPLAY PERMIT,30,00:32,OPP,61 CORLEY AVE,,,ON,November,0
***24443,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:32,NR,430 WINONA DR,,,ON,November,0
***74858,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:32,AT,23 SHEPPARD AVE E,,,ON,November,0
***74859,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:33,AT,23 SHEPPARD AVE E,,,ON,November,0
***74860,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:33,AT,23 SHEPPARD AVE E,,,ON,November,0
***83476,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:34,,105 LA ROSE AVE,,,ON,November,0
***28246,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:34,NR,62 GREENVIEW AVE,,,ON,November,0
***28733,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:35,S/S,LESSARD AVE,W/O,JANE ST,ON,November,0
***28734,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:36,S/S,LESSARD AVE,W/O,JANE ST,ON,November,0
***48939,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:36,NR,57 TENTH ST,,,ON,November,0
***83477,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:37,,105 LA ROSE AVE,,,ON,November,0
***24444,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:37,NR,6 MULBERRY CRES,,,ON,November,0
***28735,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:37,S/S,LESSARD AVE,W/O,JANE ST,ON,November,0
***08085,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:38,NR,8 HERBERT AVE,,,ON,November,0
***66257,2022-11-23,363,PARK ONSTRT ACCESSIBLE NO PRMT,450,00:38,NR,47 GRANBY ST,,,AZ,November,0
***35858,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:38,OPP,20 GRENADIER HTS,,,QC,November,0
***24445,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:39,N/S,EARLSDALE AVE,E/O,WINONA DR,ON,November,0
***28247,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:39,NR,62 GREENVIEW AVE,,,ON,November,0
***28736,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:39,S/S,LESSARD AVE,W/O,JANE ST,ON,November,0
***48940,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:40,NR,77 ELEVENTH ST,,,ON,November,0
***30896,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:40,NR,44 BROOKFIELD ST,,,QC,November,0
***35859,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:40,OPP,22 GRENADIER HTS,,,ON,November,0
***83478,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:41,,105 LA ROSE AVE,,,ON,November,0
***08086,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:41,NR,44 HERBERT AVE,,,ON,November,0
***86192,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:41,AT,160 CHALKFARM DR,,,ON,November,0
***24446,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:42,N/S,EARLSDALE AVE,W/O,ARLINGTON AVE,ON,November,0
***28737,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:42,S/S,HUMBERVIEW RD,W/O,JANE ST,ON,November,0
***74861,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:42,AT,2 ANNDALE DR,,,ON,November,0
***86193,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:42,AT,160 CHALKFARM DR,,,ON,November,0
***07645,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:42,NR,24 LANSDOWNE AVE,,,ON,November,0
***60725,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:43,NR,151 CAMBRIDGE AVE,,,ON,November,0
***86194,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:43,AT,170 CHALKFARM DR,,,ON,November,0
***83479,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:45,,105 LA ROSE AVE,,,ON,November,0
***86195,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:45,AT,180 CHALKFARM DR,,,ON,November,0
***85564,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:46,,2200 LAKESHORE BLVD W,,,ON,November,0
***24447,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:46,NR,342 WINONA DR,,,ON,November,0
***60726,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:46,NR,79 CAMBRIDGE AVE,,,ON,November,0
***66258,2022-11-23,8,STAND VEH.-PROHIBIT TIME/DAY,100,00:46,NR,1 DUNDAS ST W,,,VA,November,0
***08087,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:47,NR,66 KIPPENDAVIE AVE,,,ON,November,0
***32850,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:47,NR,546 LAUDER AVE,,,ON,November,0
***86196,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:47,AT,190 CHALKFARM DR,,,ON,November,0
***07646,2022-11-23,336,PARK-FAIL TO DISPLAY PERMIT,30,00:47,NR,130 LANSDOWNE AVE,,,ON,November,0
***86197,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:48,AT,200 CHALKFARM DR,,,ON,November,0
***35860,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:48,NR,36 COE HILL DR,,,ON,November,0
***83480,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:49,,105 LA ROSE  AVE,,,ON,November,0
***24448,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:49,N/S,HURSTING AVE,E/O,WINNETT AVE,ON,November,0
***32851,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:49,NR,546 LAUDER AVE,,,ON,November,0
***86198,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:49,AT,200 CHALKFARM DR,,,ON,November,0
***24449,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:50,N/S,HURSTING AVE,E/O,WINNETT AVE,ON,November,0
***32852,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:50,NR,546 LAUDER AVE,,,ON,November,0
***86199,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:50,AT,200 CHALKFARM DR,,,ON,November,0
***07647,2022-11-23,336,PARK-FAIL TO DISPLAY PERMIT,30,00:50,NR,164 LANSDOWNE AVE,,,ON,November,0
***35861,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:50,NR,80 COE HILL DR,,,ON,November,0
***15440,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:51,,26 BEAD FERNWAY,,,ON,November,0
***08088,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:51,OPP,41 KIPPENDAVIE AVE,,,ON,November,0
***66259,2022-11-23,320,PARK NON-BUS-BUS PK ZNE DY/TM,150,00:51,NR,244 VICTORIA ST,,,ON,November,0
***86200,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:51,AT,200 CHALKFARM DR,,,ON,November,0
***07648,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:51,NR,180 LANSDOWNE AVE,,,ON,November,0
***07649,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:51,NR,180 LANSDOWNE AVE,,,ON,November,0
***83481,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:52,,105 LA ROSE AVE,,,ON,November,0
***24450,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:52,N/S,HURSTING AVE,E/O,WINNETT AVE,ON,November,0
***66260,2022-11-23,320,PARK NON-BUS-BUS PK ZNE DY/TM,150,00:52,NR,244 VICTORIA ST,,,ON,November,0
***07650,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:52,NR,180 LANSDOWNE AVE,,,ON,November,0
***08089,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:53,NR,28 KIPPENDAVIE AVE,,,QC,November,0
***71982,2022-11-23,320,PARK NON-BUS-BUS PK ZNE DY/TM,150,00:54,NR,244 VICTORIA ST,,,ON,November,0
***48941,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:55,E/S,HARBOURVIEW CRES,N/O,BLUEWATER AVE,ON,November,0
***85565,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:56,,2200 LAKESHORE BLVD W,,,ON,November,0
***15441,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:56,,15 POND FERNWAY,,,ON,November,0
***24451,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:56,N/S,FALWYN AVE,W/O,WINONA DR,ON,November,0
***48942,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:57,NR,1 HARBOURVIEW CRES,,,ON,November,0
***85566,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:58,,2200 LAKESHORE BLVD W,,,ON,November,0
***27703,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:58,,11 LILLIAN ST,,,ON,November,0
***08090,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:58,NR,86 KENILWORTH AVE,,,ON,November,0
***24452,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:58,NR,306 WINONA DR,,,ON,November,0
***15442,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:59,,18 BRACKEN FERNWAY,,,PQ,November,0
***27704,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,00:59,,11 LILLIAN ST,,,ON,November,0
***24453,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,00:59,NR,300 WINONA DR,,,ON,November,0
***86201,2022-11-23,257,PARK CONTRARY POSTED CONDITION,100,00:59,AT,350 GRANDRAVINE DR,,,ON,November,0
***96014,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,01:00,,30 DENTON AVE,,,ON,November,1
***86202,2022-11-23,257,PARK CONTRARY POSTED CONDITION,100,01:00,AT,350 GRANDRAVINE DR,,,ON,November,1
***35862,2022-11-23,336,PARK-FAIL TO DISPLAY PERMIT,30,01:00,NR,280 BERESFORD AVE,,,ON,November,1
***85567,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,01:01,,2200 LAKESHORE BLVD W,,,ON,November,1
***08091,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,01:01,OPP,126 KENILWORTH AVE,,,ON,November,1
***24454,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,01:01,NR,296 WINONA DR,,,ON,November,1
***86203,2022-11-23,257,PARK CONTRARY POSTED CONDITION,100,01:01,AT,350 GRANDRAVINE DR,,,ON,November,1
***24455,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,01:02,NR,282 WINONA DR,,,ON,November,1
***28738,2022-11-23,336,PARK-FAIL TO DISPLAY PERMIT,30,01:03,NR,155 GEOFFREY ST,,,ON,November,1
***35863,2022-11-23,15,PARK-WITHIN 3M OF FIRE HYDRANT,100,01:03,NR,308 BERESFORD AVE,,,ON,November,1
***85568,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,01:04,,2200 LAKESHORE BLVD W,,,ON,November,1
***29443,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,01:04,NR,317 HILLSDALE AVE E,,,ON,November,1
***48943,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,01:04,NR,129 LAKE CRES,,,ON,November,1
***60727,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,01:04,NR,194 FULTON AVE,,,ON,November,1
***08092,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,01:05,S/S,NORWAY AVE,E/O,ELMER AVE,ON,November,1
***24456,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,01:05,NR,15 DUNDURN CRES,,,ON,November,1
***28739,2022-11-23,336,PARK-FAIL TO DISPLAY PERMIT,30,01:06,E/S,SUNNYSIDE AVE,N/O,GRENADIER RD,ON,November,1
***60728,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,01:06,NR,212 FULTON AVE,,,ON,November,1
***35864,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,01:06,NR,318 BERESFORD AVE,,,ON,November,1
***85569,2022-11-23,3,PARK ON PRIVATE PROPERTY,30,01:07,,2200 LAKESHORE BLVD W,,,ON,November,1
***48944,2022-11-23,29,PARK PROHIBITED TIME NO PERMIT,30,01:07,NR,99 LAKE CRES,,,ON,November,1
